time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
10800, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,102.9601059,-0.673291574,147.6666667,110.6111111,0.755736961,0.749059443,-0.025500887
10980, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,117.3600616,-0.88389093,148.5,111.2222222,0.752210884,0.748971193,-0.145500518
11160, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,117.3600616,-0.88389093,151.5,111.2222222,0.740461073,0.734140081,-0.145500518
11340, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,117.3600616,-0.88389093,152.6666667,110.6111111,0.72702192,0.724526929,-0.145500518
11520, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,117.3600616,-0.88389093,148.3333333,111.2222222,0.753507181,0.749812734,-0.145500518
11700, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,117.3600616,-0.88389093,146.1666667,111.2222222,0.767037037,0.760927404,-0.145500518
11880, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,151.3333333,111.2222222,0.736840514,0.734948605,-0.311499613
12060, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,150.1666667,110.6111111,0.743235072,0.736588975,-0.311499613
12240, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,153.6666667,111.2222222,0.726560847,0.723788865,-0.311499613
12420, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,149.5,111.8333333,0.752770219,0.748049052,-0.311499613
12600, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,146,110.6111111,0.762773998,0.75761035,-0.311499613
12780, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,149.5,110.6111111,0.74239607,0.739873653,-0.311499613
12960, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,150.5,111.8333333,0.748699924,0.743078627,-0.311499613
13140, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,152,110.6111111,0.730914588,0.727704678,-0.311499613
13320, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,149.3333333,110.6111111,0.745918367,0.740699405,-0.311499613
13500, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,147.8333333,111.8333333,0.762218443,0.756482525,-0.311499613
13680, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,151.3333333,111.2222222,0.736840514,0.734948605,-0.311499613
13860, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,150.1666667,110.6111111,0.743235072,0.736588975,-0.311499613
14040, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,149.3333333,111.2222222,0.748507181,0.744791667,-0.311499613
14220, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,146.5,111.2222222,0.765733182,0.759196056,-0.311499613
14400, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,137.279953,-1.175219345,148.5,110.6111111,0.749622071,0.744855967,-0.311499613
14580, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,151.6801147,-1.385821714,152.3333333,111.2222222,0.733325775,0.730123997,-0.43150096
14760, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,151.6801147,-1.385821714,149.5,111.2222222,0.750181406,0.743961353,-0.43150096
14940, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,151.6801147,-1.385821714,151.3333333,111.2222222,0.736840514,0.734948605,-0.43150096
15120, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,151.6801147,-1.385821714,146.1666667,110.6111111,0.761375661,0.756746484,-0.43150096
15300, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,151.6801147,-1.385821714,149.5,111.2222222,0.749160998,0.743961353,-0.43150096
15480, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,153.5,111.8333333,0.73101285,0.728555917,-0.597498021
15660, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,150.1666667,110.6111111,0.743235072,0.736588975,-0.597498021
15840, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,148.5,110.6111111,0.746931217,0.744855967,-0.597498021
16020, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,145.5,111.8333333,0.773972033,0.768613975,-0.597498021
16200, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,148.6666667,110.6111111,0.748790627,0.744020927,-0.597498021
16380, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,153.3333333,110.6111111,0.724716553,0.721376812,-0.597498021
16560, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,151.1666667,111.8333333,0.745910809,0.739801544,-0.597498021
16740, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,150.3333333,111.2222222,0.741375661,0.739837398,-0.597498021
16920, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,147.1666667,110.6111111,0.757860922,0.751604379,-0.597498021
17100, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,146,111.2222222,0.765733182,0.761796043,-0.597498021
17280, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,151.5,111.2222222,0.738420257,0.734140081,-0.597498021
17460, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,151.8333333,110.6111111,0.733786848,0.728503476,-0.597498021
17640, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,149.3333333,111.2222222,0.746931217,0.744791667,-0.597498021
17820, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,148.5,111.2222222,0.755736961,0.748971193,-0.597498021
18000, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,171.599762,-1.677146559,147.1666667,111.2222222,0.759440665,0.755756889,-0.597498021
18180, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,185.9997559,-1.887746472,150.1666667,110.6111111,0.740173847,0.736588975,-0.71749797
18360, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,185.9997559,-1.887746472,151.8333333,111.2222222,0.737490552,0.732528357,-0.71749797
18540, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,185.9997559,-1.887746472,147.5,111.8333333,0.760820106,0.75819209,-0.71749797
18720, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,185.9997559,-1.887746472,148.3333333,110.6111111,0.751844293,0.745692884,-0.71749797
18900, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,185.9997559,-1.887746472,145,110.6111111,0.766659108,0.762835249,-0.71749797
19080, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,147.6666667,111.8333333,0.763049887,0.757336343,-0.883501769
19260, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,150.3333333,110.6111111,0.740733182,0.735772358,-0.883501769
19440, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,146.6666667,110.6111111,0.757860922,0.754166667,-0.883501769
19620, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,147.6666667,111.8333333,0.763597884,0.757336343,-0.883501769
19800, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,147.6666667,111.2222222,0.755359033,0.753197893,-0.883501769
19980, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,152.3333333,110.6111111,0.731292517,0.726112327,-0.883501769
20160, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,149.5,111.2222222,0.74814059,0.743961353,-0.883501769
20340, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,146.3333333,111.2222222,0.764153439,0.760060744,-0.883501769
20520, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,149.5,110.6111111,0.746477702,0.739873653,-0.883501769
20700, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,151.1666667,111.2222222,0.737671958,0.735758912,-0.883501769
20880, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,154.3333333,111.2222222,0.72425548,0.720662347,-0.883501769
21060, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,149.5,111.2222222,0.749160998,0.743961353,-0.883501769
21240, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,144.3333333,110.6111111,0.770540438,0.766358737,-0.883501769
21420, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,148.6666667,111.2222222,0.754905518,0.74813154,-0.883501769
21600, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,205.9202118,-2.179083145,147.6666667,111.8333333,0.759988662,0.757336343,-0.883501769
21780, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,220.3202057,-2.389683058,153.5,110.6111111,0.726296296,0.720593558,-1.003501718
21960, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,220.3202057,-2.389683058,152,110.6111111,0.730914588,0.727704678,-1.003501718
22140, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,220.3202057,-2.389683058,146.3333333,111.8333333,0.767755102,0.764236902,-1.003501718
22320, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,220.3202057,-2.389683058,147.8333333,110.6111111,0.754905518,0.748214957,-1.003501718
22500, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,220.3202057,-2.389683058,150.3333333,110.6111111,0.738321995,0.735772358,-1.003501718
22680, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,151.3333333,111.8333333,0.745079365,0.738986784,-1.169496108
22860, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,152.6666667,111.2222222,0.731095994,0.72852984,-1.169496108
23040, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,147.3333333,110.6111111,0.754988662,0.750754148,-1.169496108
23220, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,146.1666667,111.2222222,0.766386999,0.760927404,-1.169496108
23400, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,150.3333333,111.2222222,0.741375661,0.739837398,-1.169496108
23580, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,150.5,110.6111111,0.741942555,0.734957549,-1.169496108
23760, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,154.5,111.2222222,0.722486772,0.719884933,-1.169496108
23940, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,150.3333333,111.2222222,0.744992441,0.739837398,-1.169496108
24120, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,146.1666667,111.2222222,0.766386999,0.760927404,-1.169496108
24300, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,149.3333333,110.6111111,0.743783069,0.740699405,-1.169496108
24480, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,150.3333333,111.2222222,0.745457294,0.739837398,-1.169496108
24660, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,150.1666667,111.8333333,0.748877551,0.74472808,-1.169496108
24840, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,149.5,110.6111111,0.745457294,0.739873653,-1.169496108
25020, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,147.8333333,110.6111111,0.753514739,0.748214957,-1.169496108
25200, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,240.2395325,-2.681003217,151.3333333,111.8333333,0.741564626,0.738986784,-1.169496108
25380, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,254.6393738,-2.891600899,150.3333333,110.6111111,0.742403628,0.735772358,-1.289494786
25560, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,254.6393738,-2.891600899,151.1666667,110.6111111,0.734618292,0.731716281,-1.289494786
25740, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,254.6393738,-2.891600899,147.3333333,111.8333333,0.764795918,0.759049774,-1.289494786
25920, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,254.6393738,-2.891600899,149.3333333,111.2222222,0.749992441,0.744791667,-1.289494786
26100, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,254.6393738,-2.891600899,151.3333333,110.6111111,0.733786848,0.730910426,-1.289494786
26280, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,150.3333333,111.2222222,0.745827664,0.739837398,-1.455499221
26460, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,150.3333333,111.2222222,0.741375661,0.739837398,-1.455499221
26640, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,145.5,110.6111111,0.7656387,0.760213822,-1.455499221
26820, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,150.3333333,111.2222222,0.744436886,0.739837398,-1.455499221
27000, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,155.3333333,111.2222222,0.718699924,0.71602289,-1.455499221
27180, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,150.3333333,111.2222222,0.746477702,0.739837398,-1.455499221
27360, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,149.3333333,110.6111111,0.743783069,0.740699405,-1.455499221
27540, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,145.3333333,111.2222222,0.770729403,0.76529052,-1.455499221
27720, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,145.8333333,111.8333333,0.771288738,0.766857143,-1.455499221
27900, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,151.5,110.6111111,0.733325775,0.730106344,-1.455499221
28080, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,150,110.6111111,0.744066515,0.737407407,-1.455499221
28260, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,146.6666667,111.8333333,0.766564626,0.7625,-1.455499221
28440, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,145.6666667,110.6111111,0.765457294,0.759344012,-1.455499221
28620, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,145.1666667,110.6111111,0.766848073,0.761959434,-1.455499221
28800, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,274.559906,-3.182938687,149.6666667,111.8333333,0.75101285,0.747216036,-1.455499221
28980, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,288.9602051,-3.393543064,152.8333333,111.2222222,0.731934996,0.727735369,-1.575501713
29160, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,288.9602051,-3.393543064,150.3333333,110.6111111,0.737301587,0.735772358,-1.575501713
29340, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,288.9602051,-3.393543064,149.3333333,111.2222222,0.752033258,0.744791667,-1.575501713
29520, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,288.9602051,-3.393543064,148,111.2222222,0.754716553,0.751501502,-1.575501713
29700, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,288.9602051,-3.393543064,150.3333333,110.6111111,0.740733182,0.735772358,-1.575501713
29880, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,151.8333333,111.2222222,0.736840514,0.732528357,-1.741503351
30060, COORD, 0c1dd964-32c0-4c1e-9f61-138f770654ef,0.832499996,308.8804016,-3.684875942,149.5,111.2222222,0.746099773,0.743961353,-1.741503351
