time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
13860, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,-0.291861119
14040, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,74.66666667,50.55555556,25.1716821,0.677083333,-0.30297223
14220, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,81.33333333,50.55555556,25.4337522,0.621584699,-0.358527786
14400, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,38,0.319249992,73.33333333,50.27777778,25.44863316,0.685606061,-0.291861119
14580, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,73.33333333,50.55555556,25.72641093,0.689393939,-0.430798621
14760, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,81.33333333,50.55555556,25.4337522,0.621584699,-0.497465288
14940, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,76,50.55555556,25.16865079,0.665204678,-0.453020843
15120, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,50.27777778,25.17554012,0.698302469,-0.41968751
15300, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,50.55555556,25.4533179,0.702160494,-0.41968751
15480, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,76,50.83333333,25.99867725,0.668859649,-0.453020843
15660, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,80,50.27777778,25.4348545,0.628472222,-0.486354177
15840, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,73.33333333,50.27777778,25.17250882,0.685606061,-0.430798621
16020, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,78.66666667,50.83333333,25.16506834,0.646186441,-0.475243065
16200, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,77.33333333,50.27777778,25.16424162,0.650143678,-0.464131954
16380, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,50.27777778,25.45138889,0.698302469,-0.41968751
16560, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,50.83333333,26.00694444,0.706018519,-0.41968751
16740, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,73.33333333,50.55555556,25.4502866,0.689393939,-0.430798621
16920, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,80,50.27777778,25.15873016,0.628472222,-0.486354177
17100, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,76,50.55555556,25.16865079,0.665204678,-0.453020843
17280, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,73.33333333,49.11111111,24.83338845,0.66969697,-0.430798621
17460, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,45.27777778,22.93402778,0.628858025,-0.41968751
17640, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,45.55555556,23.21180556,0.632716049,-0.41968751
17820, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,72,45.44444444,22.88001543,0.63117284,-0.41968751
18000, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,47.5,0.18031249,74.66666667,43.83333333,21.92570547,0.587053571,-0.441909732
18180, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,76,50.72222222,25.05919312,0.667397661,-0.591958345
18360, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,80,54.72222222,24.84992284,0.684027778,-0.625291679
18540, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,69.33333333,54.05555556,21.6314429,0.779647436,-0.53640279
18720, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,74.66666667,53.11111111,17.92037037,0.711309524,-0.580847234
18900, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,72,53.11111111,18.11345348,0.737654321,-0.558625012
19080, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,80,52.22222222,17.6015873,0.652777778,-0.625291679
19260, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,74.66666667,49.11111111,22.28571429,0.657738095,-0.580847234
19440, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,73.33333333,43,21.86761464,0.586363636,-0.569736123
19620, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,81.33333333,40.55555556,20.67906746,0.49863388,-0.63640279
19800, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57,0.041374988,76,38.38888889,19.07269621,0.505116959,-0.591958345
19980, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,58.66666667,28.48881173,0.814814815,-0.565645061
20160, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,68.44444444,34.5150463,0.950617284,-0.565645061
20340, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,76,67.55555556,34.44268078,0.888888889,-0.598978394
20520, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,80,64.61111111,32.81194885,0.807638889,-0.632311728
20700, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,66.27777778,33.23109568,0.920524691,-0.565645061
20880, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,49.77777778,24.78587963,0.691358025,-0.565645061
21060, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,74.66666667,51.27777778,25.3968254,0.686755952,-0.587867283
21240, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,49.27777778,25.00308642,0.68441358,-0.565645061
21420, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,49.72222222,25.33719136,0.69058642,-0.565645061
21600, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,57.48000336,0.034354939,72,45.83333333,23.37924383,0.636574074,-0.565645061
21780, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,80,50.83333333,25.16214727,0.635416667,-0.771249118
21960, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,76,56.66666667,28.1344246,0.745614035,-0.737915785
22140, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,74.66666667,51.38888889,26.00473986,0.688244048,-0.726804674
22320, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,72,55.05555556,27.74652778,0.764660494,-0.704582451
22500, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,73.33333333,57.38888889,28.91804453,0.782575758,-0.715693563
22680, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,81.33333333,64.55555556,32.53218695,0.793715847,-0.782360229
22860, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,76,65.66666667,32.71891534,0.864035088,-0.737915785
23040, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,76,65.38888889,32.7172619,0.860380117,-0.737915785
23220, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,80,63,31.9732694,0.7875,-0.771249118
23400, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,66.97999573,-0.104582451,72,52.05555556,26.40162037,0.722993827,-0.704582451
23580, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,67.46000671,-0.111602612,72,60.72222222,30.65470679,0.843364198,-0.711602612
23760, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,67.46000671,-0.111602612,72,60.61111111,30.43325617,0.841820988,-0.711602612
23940, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.875,67.46000671,-0.111602612,78.66666667,63.66666667,31.59479718,0.809322034,-0.767158168
24120, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,67.46000671,-0.236602612,209.7777778,59.11111111,29.62621941,0.281779661,-1.98475076
24300, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,67.46000671,-0.236602612,192,54.61111111,27.51519097,0.28443287,-1.836602612
