time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
13320, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,192,150.8333333,76.02864583,0.785590278,0.179500372
13500, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,208,152.5,77.68084491,0.733173077,0.179500372
13680, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,216,151.6666667,76.00887346,0.702160494,0.179500372
13860, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,202.6666667,150.8333333,75.18759645,0.744243421,0.179500372
14040, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,194.6666667,151.6666667,75.19700039,0.779109589,0.179500372
14220, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,194.6666667,151.6666667,76.02816358,0.779109589,0.179500372
14400, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,63.35995483,-0.219139357,194.6666667,150.8333333,76.02623457,0.774828767,0.179500372
14580, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,213.3333333,151.6666667,76.84268904,0.7109375,0.059499978
14760, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,213.3333333,151.6666667,76.01128472,0.7109375,0.059499978
14940, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,200,151.6666667,75.19193673,0.758333333,0.059499978
15120, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,192,150.8333333,75.19748264,0.785590278,0.059499978
15300, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,194.6666667,151.6666667,76.02816358,0.779109589,0.059499978
15480, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,200,152.5,77.6880787,0.7625,0.059499978
15660, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,208,150.8333333,76.01417824,0.725160256,0.059499978
15840, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,194.6666667,150.8333333,75.19483025,0.774828767,0.059499978
16020, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,197.3333333,152.5,75.19651813,0.772804054,0.059499978
16200, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,77.76000214,-0.429740052,194.6666667,150.8333333,75.19483025,0.774828767,0.059499978
16380, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,192,150.8333333,76.02864583,0.785590278,0.047500085
16560, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,208,152.5,77.68084491,0.733173077,0.047500085
16740, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,202.6666667,151.6666667,76.02092978,0.748355263,0.047500085
16920, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,194.6666667,150.8333333,75.19483025,0.774828767,0.047500085
17100, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,194.6666667,151.6666667,75.19700039,0.779109589,0.047500085
17280, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,197.3333333,151.6666667,76.02575231,0.768581081,0.047500085
17460, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,213.3333333,150.8333333,76.00935571,0.70703125,0.047500085
17640, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,213.3333333,151.6666667,76.84268904,0.7109375,0.047500085
17820, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,197.3333333,151.6666667,76.02575231,0.768581081,0.047500085
18000, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,79.19998932,-0.450799864,197.3333333,151.6666667,75.19434799,0.768581081,0.047500085
18180, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,192,150.8333333,75.19748264,0.785590278,-0.072499928
18360, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,205.3333333,151.6666667,67.86120756,0.738636364,-0.072499928
18540, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,216,152.5,52.18191964,0.706018519,-0.072499928
18720, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,205.3333333,150.8333333,50.38483796,0.734577922,-0.072499928
18900, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,192,150.8333333,50.43065201,0.785590278,-0.072499928
19080, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,192,152.5,50.66743827,0.794270833,-0.072499928
19260, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,194.6666667,150.8333333,67.86961254,0.774828767,-0.072499928
19440, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,213.3333333,150.8333333,76.00935571,0.70703125,-0.072499928
19620, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,213.3333333,152.5,76.84461806,0.71484375,-0.072499928
19800, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,93.59999084,-0.66139989,200,151.6666667,75.19193673,0.758333333,-0.072499928
19980, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,194.6666667,150.8333333,75.19483025,0.774828767,-0.084500203
20160, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,194.6666667,151.6666667,76.02816358,0.779109589,-0.084500203
20340, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,200,151.6666667,76.85474537,0.758333333,-0.084500203
20520, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,216,150.8333333,76.00694444,0.698302469,-0.084500203
20700, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,208,151.6666667,76.01610725,0.729166667,-0.084500203
20880, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,197.3333333,151.6666667,75.19434799,0.768581081,-0.084500203
21060, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,197.3333333,151.6666667,75.19434799,0.768581081,-0.084500203
21240, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,192,150.8333333,76.02864583,0.785590278,-0.084500203
21420, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,208,151.6666667,76.84751157,0.729166667,-0.084500203
21600, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,95.0400238,-0.682460372,216,152.5,76.84220679,0.706018519,-0.084500203
21780, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,202.6666667,150.8333333,75.18759645,0.744243421,-0.204500215
21960, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,194.6666667,150.8333333,75.19483025,0.774828767,-0.204500215
22140, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,197.3333333,152.5,76.02768133,0.772804054,-0.204500215
22320, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,194.6666667,150.8333333,76.02623457,0.774828767,-0.204500215
22500, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,213.3333333,150.8333333,76.00935571,0.70703125,-0.204500215
22680, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,213.3333333,152.5,76.84461806,0.71484375,-0.204500215
22860, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,200,151.6666667,75.19193673,0.758333333,-0.204500215
23040, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,194.6666667,150.8333333,75.19483025,0.774828767,-0.204500215
23220, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,194.6666667,151.6666667,76.02816358,0.779109589,-0.204500215
23400, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,109.4400253,-0.893060397,200,151.6666667,76.85474537,0.758333333,-0.204500215
