time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
11700, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.55555556,25.4502866,0.689393939,0.558333333
11880, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,76,50.55555556,25.16865079,0.665204678,0.558333333
12060, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,78.66666667,50.27777778,25.16176146,0.639124294,0.558333333
12240, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.55555556,25.4502866,0.689393939,0.558333333
12420, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,72,50.83333333,26.00694444,0.706018519,0.558333333
12600, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,72,50.27777778,25.45138889,0.698302469,0.558333333
12780, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,0.558333333
12960, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,72,50.83333333,25.17939815,0.706018519,0.558333333
13140, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,0.558333333
13320, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,80,50.27777778,25.4348545,0.628472222,0.558333333
13500, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,76,50.83333333,25.99867725,0.668859649,0.558333333
13680, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,72,50.55555556,25.4533179,0.702160494,0.558333333
13860, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.27777778,25.17250882,0.685606061,0.558333333
14040, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,74.66666667,50.55555556,25.1716821,0.677083333,0.558333333
14220, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,81.33333333,50.55555556,25.4337522,0.621584699,0.558333333
14400, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,38,0.319249992,73.33333333,50.27777778,25.44863316,0.685606061,0.558333333
14580, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,73.33333333,50.55555556,25.72641093,0.689393939,0.479166667
14760, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,81.33333333,50.55555556,25.4337522,0.621584699,0.479166667
14940, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,76,50.55555556,25.16865079,0.665204678,0.479166667
15120, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.27777778,25.17554012,0.698302469,0.479166667
15300, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.55555556,25.4533179,0.702160494,0.479166667
15480, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,76,50.83333333,25.99867725,0.668859649,0.479166667
15660, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,80,50.27777778,25.4348545,0.628472222,0.479166667
15840, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,73.33333333,50.27777778,25.17250882,0.685606061,0.479166667
16020, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,78.66666667,50.83333333,25.16506834,0.646186441,0.479166667
16200, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,77.33333333,50.27777778,25.16424162,0.650143678,0.479166667
16380, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.27777778,25.45138889,0.698302469,0.479166667
16560, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.83333333,26.00694444,0.706018519,0.479166667
16740, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,73.33333333,50.55555556,25.4502866,0.689393939,0.479166667
16920, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,80,50.27777778,25.15873016,0.628472222,0.479166667
17100, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,76,50.55555556,25.16865079,0.665204678,0.479166667
17280, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,73.33333333,50.55555556,25.4502866,0.689393939,0.479166667
17460, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.27777778,25.45138889,0.698302469,0.479166667
17640, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.55555556,25.72916667,0.702160494,0.479166667
17820, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,47.5,0.18031249,72,50.55555556,25.4533179,0.702160494,0.479166667
