time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
23940, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,111.2222222,0.741457231,0.73820059,0.236833318
24120, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,111.2222222,0.74085097,0.73820059,0.236833318
24300, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,110.6111111,0.737819665,0.734144543,0.236833318
24480, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,152,111.2222222,0.73478836,0.731725146,0.236833318
24660, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,153.3333333,111.8333333,0.732363316,0.729347826,0.236833318
24840, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,145.3333333,110.6111111,0.761463845,0.761085627,0.236833318
25020, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,150.6666667,110.6111111,0.737819665,0.734144543,0.236833318
25200, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,76.58000183,-0.244982543,146.6666667,111.8333333,0.763888889,0.7625,0.236833318
25380, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,86.08000183,-0.383920045,154.6666667,110.6111111,0.719025573,0.715158046,0.157666651
25560, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,86.08000183,-0.383920045,148,110.6111111,0.749338624,0.747372372,0.157666651
25740, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,86.08000183,-0.383920045,149.3333333,111.8333333,0.751157407,0.748883929,0.157666651
25920, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,86.08000183,-0.383920045,149.3333333,111.2222222,0.74691358,0.744791667,0.157666651
26100, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,86.08000183,-0.383920045,148,110.6111111,0.749338624,0.747372372,0.157666651
26280, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,154.6666667,111.2222222,0.7232694,0.719109195,0.145666758
26460, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,146.6666667,111.2222222,0.759645062,0.758333333,0.145666758
26640, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,156,110.6111111,0.712962963,0.709045584,0.145666758
26820, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,145.3333333,111.2222222,0.765707672,0.76529052,0.145666758
27000, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,153.3333333,111.2222222,0.72872575,0.725362319,0.145666758
27180, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,145.3333333,111.2222222,0.765707672,0.76529052,0.145666758
27360, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,150.6666667,110.6111111,0.737213404,0.734144543,0.145666758
27540, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,149.3333333,111.2222222,0.74691358,0.744791667,0.145666758
27720, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,146.6666667,111.8333333,0.768738977,0.7625,0.145666758
27900, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,148,110.6111111,0.749944885,0.747372372,0.145666758
28080, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,141.3333333,110.6111111,0.786926808,0.782625786,0.145666758
28260, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,149.3333333,111.8333333,0.751763668,0.748883929,0.145666758
28440, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,149.3333333,110.6111111,0.745701058,0.740699405,0.145666758
28620, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,152,110.6111111,0.731150794,0.727704678,0.145666758
28800, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,87.51998901,-0.404979858,152,111.8333333,0.738425926,0.735745614,0.145666758
28980, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,97.01998901,-0.54391736,152,111.2222222,0.735394621,0.731725146,0.066500092
29160, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,97.01998901,-0.54391736,150.6666667,110.6111111,0.737213404,0.734144543,0.066500092
29340, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,97.01998901,-0.54391736,145.3333333,111.2222222,0.765707672,0.76529052,0.066500092
29520, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,97.01998901,-0.54391736,152,111.2222222,0.73478836,0.731725146,0.066500092
29700, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,97.01998901,-0.54391736,150.6666667,110.6111111,0.737213404,0.734144543,0.066500092
29880, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,150.6666667,111.2222222,0.741457231,0.73820059,0.054499817
30060, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,152,111.2222222,0.73478836,0.731725146,0.054499817
30240, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,145.3333333,111.2222222,0.765707672,0.76529052,0.054499817
30420, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,150.6666667,110.6111111,0.737819665,0.734144543,0.054499817
30600, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,150.6666667,111.2222222,0.741457231,0.73820059,0.054499817
30780, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,152,111.8333333,0.739032187,0.735745614,0.054499817
30960, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,150.6666667,110.6111111,0.737213404,0.734144543,0.054499817
31140, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,152,110.6111111,0.731150794,0.727704678,0.054499817
31320, COORD, 596bd24c-f3c6-48f2-86a6-0876486053e5,0.875,98.46002197,-0.564977842,150.6666667,111.8333333,0.745094797,0.742256637,0.054499817
